CustomerID,Recency,Frequency,Monetary
15860.0,7,15,2295.14
15861.0,43,7,2366.43
15862.0,21,12,2755.14
15863.0,101,4,299.06
15864.0,7,4,1202.3
15865.0,122,3,1667.72
15866.0,10,1,230.53
15867.0,22,28,8201.22
15868.0,492,1,94.53
15869.0,186,3,323.66
15870.0,305,3,508.52
15871.0,346,1,33.1
15872.0,287,2,434.75
15873.0,408,4,313.92
15874.0,86,20,9086.63
15875.0,555,1,111.72
15876.0,318,2,1449.14
15878.0,470,2,330.77
15879.0,313,4,1157.3
15880.0,278,1,686.56
15881.0,221,5,501.39
15882.0,107,8,1495.98
15884.0,341,2,249.7
15885.0,1,15,1951.82
15886.0,325,3,871.78
15887.0,315,3,1027.15
15888.0,309,2,260.85
15889.0,65,8,1806.28
15890.0,303,5,535.65
15891.0,135,1,524.52
15892.0,578,1,128.2
15893.0,390,1,305.28
15894.0,162,2,420.29
15895.0,58,1,179.17
15897.0,103,2,222.05
15898.0,135,24,5210.42
15899.0,277,1,112.5
15900.0,322,3,549.29
15901.0,63,5,449.83
15902.0,289,1,145.01
15903.0,136,7,4454.72
15905.0,452,1,114.69
15906.0,53,7,1785.66
15907.0,85,2,529.52
15908.0,399,2,764.57
15909.0,82,1,191.94
15910.0,8,12,2112.98
15911.0,532,8,1702.34
15912.0,87,9,1074.7
15913.0,443,1,6.3
15914.0,287,2,205.99
15915.0,310,1,429.21
15916.0,100,10,2747.61
15917.0,156,5,560.63
15918.0,99,3,582.88
15919.0,277,1,541.44
15920.0,63,9,571.64
15921.0,81,4,802.11
15922.0,282,1,739.0
15923.0,281,1,254.16
15924.0,640,1,102.82
15925.0,103,1,207.15
15926.0,451,1,134.44
15927.0,556,1,123.39
15928.0,565,1,293.53
15929.0,553,1,594.0
15931.0,337,1,239.9
15932.0,16,6,1885.95
15934.0,326,2,2190.66
15935.0,148,2,416.86
15936.0,288,2,282.79
15938.0,21,9,734.81
15939.0,16,15,8805.63
15940.0,220,1,35.8
15941.0,546,1,405.0
15942.0,42,1,337.44
15943.0,558,2,271.29
15944.0,185,4,2164.24
15945.0,274,4,827.27
15946.0,411,3,2304.18
15948.0,333,1,553.85
15950.0,15,8,6506.58
15951.0,194,2,680.12
15952.0,68,2,327.8
15953.0,120,14,2836.31
15954.0,498,1,190.75
15955.0,15,16,6705.75
15956.0,460,2,617.6
15957.0,329,2,501.21
15958.0,312,3,388.64
15959.0,591,3,579.49
15960.0,283,4,410.95
15961.0,288,1,451.29
15962.0,358,1,295.83
15964.0,572,1,272.96
15965.0,276,10,2323.64
15966.0,359,1,426.53
15967.0,227,11,2796.57
15968.0,297,1,418.05
15969.0,94,3,769.65
15970.0,212,2,1017.32
15971.0,17,13,3812.43
15972.0,365,5,1810.27
15973.0,275,3,988.44
15974.0,4,6,2895.01
15976.0,74,6,1746.64
15978.0,341,2,2180.64
15979.0,511,1,329.22
15980.0,163,5,4955.0
15981.0,46,19,8412.49
15982.0,514,1,324.51
15983.0,269,7,3632.07
15984.0,9,27,7770.41
15985.0,32,7,2715.28
15986.0,290,1,186.3
15987.0,29,7,1437.27
15988.0,460,2,612.06
15989.0,284,2,372.51
15990.0,196,6,1619.31
15991.0,443,1,150.55
15992.0,305,2,854.61
15994.0,320,2,775.11
15995.0,323,1,696.19
15996.0,25,6,1534.08
15998.0,80,14,7330.43
15999.0,644,1,20.4
16001.0,290,1,583.39
16002.0,534,1,169.21
16003.0,43,8,4672.36
16004.0,383,5,2146.39
16005.0,91,8,2118.91
16006.0,120,2,347.17
16007.0,89,5,2106.65
16008.0,113,13,5044.5
16009.0,68,1,462.19
16010.0,154,11,1724.06
16011.0,1,25,4713.16
16012.0,37,4,2706.62
16013.0,7,72,43725.18
16014.0,61,4,997.82
16016.0,105,7,1842.75
16017.0,326,4,1341.95
16018.0,89,3,451.13
16019.0,45,25,16631.86
16021.0,304,2,532.25
16022.0,169,1,628.28
16023.0,101,2,500.69
16024.0,320,2,232.96
16027.0,0,15,2048.36
16028.0,504,1,82.2
16029.0,2,96,95488.44
16030.0,218,1,331.24
16031.0,1,2,548.94
16032.0,365,6,1970.45
16033.0,17,23,7898.03
16034.0,105,6,928.72
16035.0,469,1,217.73
16036.0,172,3,1986.65
16037.0,178,5,1509.34
16038.0,86,2,393.33
16039.0,332,2,456.4
16040.0,57,6,1979.53
16041.0,50,2,2739.8
16042.0,16,5,1528.13
16043.0,120,7,1759.09
16044.0,344,1,340.84
16045.0,28,8,3434.93
16046.0,471,1,235.78
16047.0,591,1,107.14
16048.0,282,4,1075.23
16049.0,284,3,787.89
16050.0,82,3,300.7
16051.0,590,1,188.44
16053.0,31,5,3247.08
16054.0,54,4,2111.88
16055.0,129,1,134.8
16057.0,5,9,3135.96
16058.0,315,1,62.7
16059.0,72,10,2709.21
16060.0,309,3,541.95
16061.0,340,1,89.65
16062.0,42,7,2487.97
16063.0,169,1,335.32
16064.0,634,1,111.0
16065.0,274,8,2382.62
16066.0,33,1,316.38
16067.0,471,3,3395.29
16068.0,502,1,122.93
16069.0,326,1,457.7
16071.0,436,3,750.56
16072.0,197,4,4328.89
16073.0,206,1,122.4
16074.0,299,1,265.25
16075.0,411,2,736.93
16076.0,1,5,1357.98
16077.0,534,1,2300.4
16078.0,192,2,362.99
16080.0,183,3,515.66
16081.0,94,6,2645.65
16082.0,579,1,106.75
16083.0,9,4,2351.42
16084.0,208,1,436.18
16085.0,145,9,1687.06
16086.0,7,9,2643.3
16087.0,298,5,1739.92
16088.0,484,2,1437.43
16089.0,295,2,271.44
16090.0,533,1,205.91
16091.0,63,2,315.06
16092.0,23,6,1587.94
16093.0,15,1,17.0
16094.0,128,8,2869.43
16095.0,365,1,447.05
16096.0,173,4,1584.97
16097.0,149,1,185.05
16098.0,37,13,4154.96
16099.0,46,6,1433.4
16100.0,371,1,582.64
16101.0,343,3,1938.46
16102.0,7,2,1392.84
16103.0,66,20,5918.47
16104.0,327,8,2476.25
16105.0,157,5,2386.19
16107.0,12,3,1494.12
16108.0,343,3,1393.42
16109.0,127,3,939.48
16110.0,171,3,1175.72
16111.0,337,1,562.48
16112.0,52,4,195.74
16113.0,92,1,161.38
16114.0,79,1,135.75
16115.0,26,9,1838.85
16116.0,120,1,612.78
16117.0,98,3,654.4
16118.0,561,1,4376.25
16119.0,303,6,1297.45
16120.0,331,2,1747.77
16121.0,124,4,897.87
16122.0,21,5,867.18
16124.0,226,4,1772.49
16125.0,276,14,4587.65
16126.0,10,14,12065.73
16127.0,635,1,145.06
16128.0,52,8,2615.53
16129.0,316,3,1396.05
16130.0,331,4,987.48
16131.0,24,10,8729.38
16132.0,453,2,664.2
16133.0,10,46,19022.49
16134.0,268,4,1810.78
16135.0,171,2,819.45
16136.0,186,2,396.72
16137.0,589,1,422.7
16138.0,287,3,910.35
16139.0,21,4,782.11
16140.0,280,2,956.56
16141.0,326,1,335.54
16142.0,158,1,535.34
16143.0,17,11,4435.25
16144.0,155,1,175.2
16145.0,8,16,5606.26
16146.0,66,4,946.38
16147.0,42,5,2398.91
16148.0,205,2,386.62
16149.0,51,2,305.38
16150.0,37,8,3751.27
16152.0,177,1,1829.04
16153.0,24,10,4332.8
16155.0,290,5,796.9
16156.0,60,16,4541.31
16158.0,431,9,628.32
16159.0,190,4,1232.79
16161.0,49,36,10319.94
16162.0,161,1,37.4
16163.0,141,6,2849.58
16165.0,414,1,79.9
16166.0,337,2,435.83
16167.0,323,5,1386.12
16168.0,3,57,9480.99
16170.0,21,19,6544.61
16172.0,4,8,1884.55
16173.0,0,2,635.05
16174.0,35,7,2246.75
16175.0,3,7,1836.44
16176.0,330,4,2052.69
16177.0,345,7,1915.36
16178.0,47,2,612.6
16180.0,9,13,16249.87
16182.0,39,8,8198.0
16183.0,303,3,739.1
16184.0,14,5,985.8
16185.0,141,2,450.31
16186.0,12,23,7715.7
16187.0,8,12,5395.7
16188.0,50,4,860.83
16190.0,303,7,2508.47
16191.0,171,19,13123.18
16192.0,644,1,351.3
16193.0,145,2,630.43
16194.0,284,1,308.6
16195.0,632,1,323.25
16196.0,397,1,93.3
16197.0,378,9,2016.71
16198.0,346,1,629.36
16199.0,301,7,942.75
16200.0,73,11,5113.4
16201.0,18,2,552.45
16202.0,269,9,2501.99
16203.0,56,5,899.94
16204.0,289,2,538.53
16205.0,88,4,1181.58
16206.0,33,12,2475.12
16208.0,198,9,3273.78
16209.0,28,8,4001.06
16210.0,7,28,28652.17
16211.0,330,2,543.57
16212.0,192,3,1101.52
16214.0,79,4,2038.25
16216.0,176,1,914.93
16217.0,144,2,304.25
16218.0,23,12,3990.77
16219.0,409,1,40.8
16221.0,184,8,1686.02
16222.0,227,2,1345.22
16223.0,283,2,1102.35
16224.0,50,4,1187.12
16225.0,58,14,2724.73
16226.0,112,5,672.17
16227.0,134,3,1027.22
16228.0,294,3,890.81
16229.0,121,5,2215.46
16230.0,98,2,542.03
16231.0,288,4,1078.22
16232.0,52,6,2447.13
16233.0,238,8,1755.53
16234.0,385,3,333.18
16235.0,95,7,1851.69
16237.0,346,1,136.65
16238.0,331,1,63.66
16239.0,98,5,1425.9
16241.0,5,13,3507.58
16242.0,74,10,4717.78
16244.0,120,2,2579.38
16245.0,30,2,769.7
16246.0,368,2,827.25
16247.0,79,1,114.56
16249.0,21,4,1440.77
16250.0,170,3,791.38
16251.0,421,1,128.31
16252.0,291,1,295.09
16253.0,164,6,5326.69
16254.0,287,3,985.14
16255.0,4,14,4469.68
16256.0,175,3,1629.37
16257.0,85,1,46.95
16258.0,36,14,10480.07
16259.0,319,3,361.94
16261.0,22,4,731.0
16262.0,287,1,755.15
16263.0,332,1,351.01
16264.0,347,2,837.53
16265.0,19,10,5550.19
16266.0,24,13,1657.18
16267.0,500,1,186.66
16269.0,346,1,717.57
16270.0,262,1,1141.24
16271.0,35,8,2926.81
16272.0,25,1,411.7
16273.0,557,2,336.04
16274.0,282,1,715.9
16275.0,105,3,2151.11
16276.0,85,3,2629.39
16277.0,642,1,188.69
16278.0,9,3,1117.84
16279.0,85,7,4554.58
16280.0,634,1,238.05
16281.0,332,2,1361.96
16282.0,248,3,1307.58
16283.0,29,6,3419.36
16284.0,302,1,205.8
16285.0,555,1,176.9
16286.0,386,2,328.95
16287.0,78,5,1006.98
16288.0,379,1,129.85
16289.0,371,1,136.31
16290.0,373,4,2069.3
16291.0,591,1,117.72
16292.0,30,5,1253.76
16293.0,0,11,3863.29
16294.0,385,1,126.05
16296.0,535,4,1313.67
16297.0,177,1,301.9
16298.0,95,5,601.8
16299.0,386,1,193.65
16300.0,339,3,1392.43
16301.0,645,1,107.33
16302.0,35,1,233.22
16303.0,24,6,6603.97
16304.0,603,1,381.66
16305.0,47,1,361.22
16306.0,122,7,1192.82
16307.0,338,3,1194.92
16308.0,16,6,4160.0
16309.0,15,2,706.57
16310.0,323,2,460.08
16312.0,341,1,171.15
16314.0,298,3,1491.4
16315.0,239,2,402.71
16316.0,66,12,5018.81
16317.0,28,5,2192.51
16319.0,126,1,404.4
16320.0,81,6,5628.99
16321.0,214,5,454.55
16323.0,105,2,353.66
16324.0,37,3,428.68
16325.0,64,11,3419.28
16326.0,5,18,3254.0
16327.0,108,14,9356.76
16328.0,472,1,310.83
16329.0,336,4,1703.07
16330.0,21,6,431.38
16331.0,341,6,2037.7
16332.0,39,7,1076.48
16333.0,7,18,15619.6
16334.0,401,1,277.48
16335.0,460,7,2774.0
16336.0,329,4,3517.69
16338.0,66,1,214.8
16339.0,193,1,109.95
16340.0,16,3,1526.06
16341.0,110,4,2676.57
16342.0,16,3,283.71
16343.0,316,1,316.59
16344.0,67,4,842.42
16345.0,392,1,623.33
16346.0,294,1,224.51
16347.0,297,9,2621.76
16348.0,37,5,1103.91
16349.0,199,1,53.5
16350.0,242,6,1514.12
16351.0,241,13,3330.03
16353.0,0,29,6791.56
16354.0,288,3,733.71
16355.0,284,1,416.35
16356.0,106,6,415.87
16357.0,71,3,467.44
16358.0,93,2,1354.3
16359.0,3,14,2358.06
16362.0,0,4,592.22
16364.0,46,1,347.55
16365.0,32,13,2629.34
16366.0,491,3,1220.83
16367.0,271,2,728.82
16368.0,344,1,142.78
16369.0,105,5,1465.6
16370.0,26,3,953.11
16371.0,357,1,157.2
16372.0,318,3,960.68
16373.0,291,2,309.49
16374.0,171,4,1454.72
16375.0,379,2,104.0
16377.0,176,2,1308.48
16378.0,156,3,362.95
16381.0,304,2,258.7
16382.0,317,2,353.1
16383.0,177,6,2615.94
16384.0,172,3,1183.55
16385.0,67,4,749.57
16386.0,162,2,846.49
16387.0,231,5,918.55
16388.0,562,1,186.05
16389.0,114,2,670.17
16390.0,445,3,467.5
16391.0,309,4,1103.61
16392.0,178,3,763.05
16393.0,3,19,4280.72
16394.0,80,3,933.1
16395.0,77,12,3018.2
16396.0,385,1,137.8
16397.0,537,1,127.88
16398.0,63,2,1705.8
16399.0,144,2,411.66
16400.0,3,9,3159.44
16401.0,40,18,5206.25
16402.0,173,2,511.4
16403.0,221,1,177.5
16405.0,211,2,167.25
16406.0,359,2,389.61
16407.0,19,12,2224.34
16408.0,500,1,231.93
16409.0,59,10,4719.43
16410.0,643,1,130.32
16411.0,278,3,827.04
16412.0,302,4,495.4
16413.0,284,1,266.78
16414.0,189,4,484.26
16415.0,492,2,509.09
16416.0,299,6,1921.48
16417.0,401,1,35.7
16418.0,1,4,795.03
16419.0,21,8,1487.42
16420.0,305,1,75.0
16421.0,285,3,526.27
16422.0,8,97,58084.77
16424.0,100,2,443.06
16425.0,211,1,302.7
16426.0,1,4,689.83
16427.0,172,2,241.06
16428.0,322,3,660.28
16429.0,15,1,284.55
16430.0,290,6,817.09
16431.0,122,3,642.81
16433.0,317,1,200.26
16434.0,5,9,2125.83
16435.0,421,3,1011.57
16436.0,577,3,329.34
16437.0,290,2,301.25
16439.0,631,1,310.7
16440.0,123,2,488.76
16441.0,200,4,864.23
16442.0,136,4,719.71
16443.0,429,1,162.24
16444.0,4,16,3543.31
16445.0,295,3,372.22
16446.0,114,1,2.9
16447.0,44,3,775.14
16448.0,107,2,367.87
16449.0,106,2,707.69
16450.0,58,3,1505.73
16451.0,470,2,746.18
16452.0,539,2,332.17
16453.0,439,2,251.71
16454.0,515,2,24.05
16455.0,3,10,3866.57
16456.0,8,13,6862.91
16457.0,127,1,208.36
16458.0,15,23,4384.1
16459.0,638,1,71.79
16461.0,86,3,1615.22
16462.0,94,2,68.0
16463.0,113,1,319.37
16464.0,51,1,385.0
16465.0,329,2,746.24
16466.0,12,13,3237.31
16467.0,417,7,2869.16
16468.0,379,2,712.62
16469.0,155,3,455.36
16470.0,24,10,2235.34
16471.0,183,4,1189.98
16472.0,343,2,789.6
16473.0,73,4,470.83
16474.0,54,1,355.57
16475.0,52,3,459.3
16476.0,340,1,350.35
16477.0,40,10,3824.82
16481.0,591,1,453.38
16483.0,101,1,139.35
16484.0,82,2,404.3
16485.0,341,4,1931.03
16486.0,446,1,134.36
16487.0,486,2,209.4
16488.0,23,2,354.57
16489.0,289,2,303.7
16490.0,345,1,205.41
16491.0,322,1,801.66
16492.0,449,1,385.56
16493.0,82,6,1562.75
16494.0,205,1,826.53
16495.0,185,2,246.51
16496.0,116,5,1916.29
16497.0,112,22,5280.29
16498.0,70,2,100.97
16499.0,269,8,2578.34
16500.0,239,4,608.05
16501.0,292,1,1237.23
16502.0,529,2,266.5
16503.0,15,11,3614.34
16507.0,481,1,152.76
16508.0,539,1,248.8
16509.0,205,1,363.7
16510.0,281,6,2100.0
16511.0,53,5,1451.46
16515.0,0,9,2839.52
16517.0,186,1,162.7
16518.0,193,3,665.75
16519.0,274,3,444.88
16520.0,95,6,2482.62
16521.0,324,3,1148.01
16522.0,344,2,433.36
16523.0,4,20,7743.81
16524.0,355,2,308.14
16525.0,8,43,21927.54
16526.0,80,2,717.21
16527.0,333,1,1044.38
16529.0,99,4,2012.0
16530.0,577,1,48.35
16531.0,36,8,1738.27
16532.0,44,4,6524.64
16534.0,551,1,635.9
16535.0,294,2,407.84
16536.0,19,1,548.97
16537.0,550,1,23.35
16538.0,450,3,399.62
16539.0,128,9,3396.81
16540.0,323,1,226.7
16541.0,644,1,424.03
16542.0,310,1,137.7
16543.0,500,1,292.21
16544.0,428,4,376.7
16545.0,73,2,689.82
16546.0,199,5,5606.47
16547.0,455,1,111.71
16548.0,508,1,30.15
16549.0,33,26,9809.07
16550.0,17,18,9435.13
16551.0,4,7,2237.12
16552.0,151,2,475.02
16553.0,72,33,16644.01
16554.0,131,7,2318.73
16555.0,18,5,1781.77
16556.0,14,16,7255.16
16557.0,46,1,101.15
16558.0,1,32,10220.19
16559.0,306,1,185.2
16560.0,267,7,2539.15
16562.0,385,1,223.86
16563.0,309,5,3345.02
16564.0,478,1,87.8
16565.0,273,4,773.05
16566.0,79,3,463.88
16567.0,103,2,865.6
16568.0,336,2,1020.9
16569.0,540,4,1331.03
16570.0,36,16,5829.98
16571.0,85,9,3723.84
16572.0,36,3,1009.6
16573.0,199,1,292.63
16574.0,332,2,850.34
16576.0,329,2,540.87
16577.0,575,1,380.0
16578.0,535,1,156.6
16579.0,334,1,295.05
16581.0,91,1,105.84
16582.0,22,1,313.62
16583.0,282,2,531.4
16584.0,163,4,2839.53
16585.0,502,2,341.59
16586.0,157,3,1462.78
16587.0,141,1,225.15
16588.0,295,4,1361.28
16589.0,15,3,367.8
16590.0,309,2,605.9
16592.0,45,22,5908.56
16593.0,98,7,996.61
16595.0,285,4,1450.02
16596.0,275,3,450.13
16598.0,194,1,145.05
16599.0,294,1,172.8
16600.0,162,9,1577.35
16601.0,299,2,439.45
16602.0,297,1,235.25
16603.0,0,1,296.62
16604.0,471,2,432.45
16605.0,633,1,60.48
16606.0,313,2,357.66
16607.0,37,21,4626.74
16608.0,362,2,1288.72
16609.0,44,5,2710.04
16610.0,128,1,75.66
16611.0,95,6,1785.13
16612.0,28,8,2928.07
16614.0,91,3,1179.79
16615.0,535,1,291.5
16616.0,66,1,210.1
16617.0,144,1,151.85
16618.0,119,4,1441.29
16619.0,172,4,1938.33
16620.0,169,5,1675.73
16621.0,56,3,609.41
16622.0,452,1,225.4
16623.0,154,4,1015.24
16624.0,106,1,426.43
16625.0,183,5,1654.03
16626.0,22,7,2165.34
16628.0,15,6,1749.89
16629.0,5,1,236.78
16630.0,316,1,106.8
16631.0,390,7,1892.52
16632.0,394,2,406.4
16633.0,23,3,1168.26
16634.0,131,6,1814.61
16635.0,315,1,473.0
16636.0,347,4,3802.04
16637.0,32,2,530.55
16638.0,8,14,2300.75
16639.0,115,3,961.62
16640.0,306,1,179.4
16641.0,14,2,554.5
16642.0,116,2,696.85
16643.0,154,2,923.11
16644.0,86,2,833.78
16645.0,644,1,160.39
16646.0,358,1,678.8
16647.0,78,4,541.9
16648.0,364,2,382.14
16649.0,429,1,306.58
16650.0,329,6,1397.69
16651.0,495,1,136.2
16652.0,18,14,15302.29
16654.0,50,8,1711.47
16655.0,40,10,4622.74
16656.0,4,26,15324.05
16657.0,57,2,446.11
16658.0,277,6,814.07
16659.0,98,1,39.12
16660.0,119,5,996.26
16661.0,449,4,986.63
16662.0,303,1,163.8
16663.0,638,1,165.0
16664.0,478,1,109.2
16665.0,271,1,135.4
16666.0,530,1,106.96
16667.0,193,1,203.35
16668.0,25,12,822.22
16670.0,15,17,7174.22
16671.0,73,1,1382.88
16672.0,8,17,6911.84
16673.0,588,1,188.83
16674.0,7,1,122.2
16675.0,350,2,608.86
16676.0,122,5,1868.28
16677.0,320,2,880.62
16678.0,7,8,2137.3
16679.0,275,3,793.06
16680.0,437,2,637.75
16681.0,53,5,1484.18
16682.0,1,3,810.22
16683.0,442,1,320.25
16684.0,42,45,114372.71
16686.0,7,15,4487.8
16687.0,299,1,157.63
16690.0,110,3,213.95
16691.0,327,2,178.83
16692.0,165,4,1914.7
16693.0,180,4,875.01
16694.0,632,1,98.3
16695.0,470,2,193.15
16696.0,44,4,657.9
16697.0,150,1,112.75
16698.0,135,2,1998.0
16699.0,289,7,994.6
16700.0,30,22,8187.11
16701.0,38,23,8568.85
16702.0,324,4,1110.83
16704.0,527,2,695.66
16705.0,7,32,39260.41
16706.0,7,2,411.55
16707.0,309,4,551.11
16709.0,108,13,8042.18
16710.0,47,19,5709.94
16711.0,49,7,2127.32
16712.0,4,10,3121.42
16713.0,24,28,11608.33
16714.0,127,4,1529.8
16715.0,471,1,323.8
16716.0,175,3,2149.68
16717.0,4,12,4687.51
16718.0,278,5,3647.53
16719.0,57,12,3469.31
16720.0,285,2,640.24
16721.0,171,1,292.47
16722.0,8,19,7914.85
16723.0,0,4,1301.63
16724.0,313,1,147.35
16725.0,211,14,1882.11
16726.0,105,6,1501.58
16727.0,273,4,1437.42
16728.0,75,3,550.0
16729.0,8,17,5363.43
16730.0,143,2,480.94
16731.0,557,1,174.05
16732.0,312,3,3783.89
16733.0,438,1,259.68
16734.0,23,2,306.16
16735.0,7,13,5964.3
16736.0,414,5,2956.56
16737.0,486,1,417.6
16738.0,206,1,3.75
16739.0,85,2,786.43
16740.0,304,1,236.81
16741.0,534,1,173.06
16742.0,401,13,2387.71
16743.0,22,13,3901.03
16744.0,5,3,403.51
16745.0,7,16,6372.7
16746.0,9,36,15789.82
16748.0,126,12,3031.63
16749.0,500,2,4387.08
16750.0,30,3,416.12
16752.0,281,1,415.0
16754.0,281,29,67502.47
16755.0,23,7,2900.58
16756.0,123,7,1312.37
16757.0,227,2,270.48
16760.0,339,1,228.0
16761.0,5,1,316.62
16762.0,53,1,314.15
16763.0,107,2,964.7
16764.0,8,4,782.55
16765.0,203,2,454.75
16766.0,182,2,1145.6
16767.0,2,11,7318.7
16768.0,12,8,1516.52
16769.0,169,4,1141.75
16770.0,145,8,1818.51
16771.0,184,8,3376.74
16772.0,332,3,3723.55
16773.0,345,2,249.65
16774.0,25,7,1475.13
16775.0,31,13,2535.78
16776.0,324,1,231.57
16777.0,166,4,1258.66
16778.0,183,1,93.18
16779.0,15,46,29033.25
16780.0,9,3,605.55
16781.0,281,2,934.25
16782.0,47,34,9800.86
16783.0,345,1,391.95
16784.0,285,4,788.93
16785.0,318,1,533.78
16786.0,302,1,51.84
16787.0,306,4,1035.43
16788.0,32,5,1950.3
16791.0,31,13,3117.18
16792.0,191,5,623.46
16794.0,17,9,1496.7
16795.0,274,3,2492.39
16797.0,302,5,1827.77
16798.0,463,3,848.71
16799.0,341,2,495.98
16801.0,72,4,1619.73
16802.0,588,2,582.61
16804.0,179,1,118.05
16805.0,82,5,1097.24
16806.0,12,4,801.49
16807.0,51,6,2123.88
16808.0,8,2,288.42
16809.0,45,7,1283.43
16810.0,101,2,842.04
16812.0,269,4,2392.0
16813.0,5,7,1187.64
16814.0,17,31,11197.3
16815.0,362,2,410.97
16816.0,12,4,417.06
16817.0,94,11,2379.58
16818.0,2,9,2528.47
16819.0,374,2,182.59
16820.0,4,1,497.61
16821.0,290,1,113.35
16822.0,595,1,181.39
16823.0,136,7,2260.09
16824.0,73,2,448.5
16825.0,94,4,1370.41
16827.0,302,5,392.13
16828.0,2,2,128.5
16829.0,65,2,513.32
16830.0,351,3,881.59
16831.0,473,1,91.8
16832.0,93,5,417.61
16833.0,168,5,1973.8
16834.0,136,2,898.96
16835.0,37,6,1538.41
16836.0,25,3,621.82
16837.0,66,9,1911.74
16838.0,106,4,1159.61
16839.0,18,32,16585.42
16840.0,512,2,139.85
16841.0,46,11,3697.3
16842.0,9,3,1264.19
16843.0,2,32,18184.1
16844.0,471,2,614.34
16845.0,527,1,253.88
16846.0,486,2,628.09
16847.0,527,1,421.45
16848.0,285,3,1130.2
16849.0,95,1,124.57
16850.0,242,1,332.41
16852.0,85,1,113.06
16854.0,326,2,1408.96
16856.0,326,2,323.09
16857.0,351,1,352.8
16858.0,277,10,4668.28
16859.0,53,7,1932.41
16860.0,361,3,1610.62
16861.0,67,4,843.63
16862.0,456,4,662.33
16863.0,275,2,659.97
16864.0,343,2,409.25
16865.0,310,1,130.95
16866.0,49,3,207.74
16867.0,598,1,76.74
16868.0,303,3,393.39
16869.0,74,2,387.68
16870.0,378,1,450.16
16871.0,119,4,2037.82
16872.0,14,5,997.79
16873.0,36,10,11365.24
16874.0,288,1,217.74
16875.0,53,10,3277.2
16876.0,312,1,136.01
16877.0,61,2,188.98
16880.0,8,7,1430.8
16882.0,148,2,215.7
16883.0,96,19,2396.59
16884.0,465,2,644.08
16885.0,266,2,429.88
16886.0,365,1,134.0
16887.0,309,2,465.84
16888.0,309,3,437.15
16889.0,103,6,2530.9
16890.0,385,3,285.41
16891.0,4,9,1807.26
16892.0,92,3,339.54
16893.0,275,2,401.77
16894.0,411,3,1324.06
16895.0,347,4,902.28
16896.0,464,1,103.95
16897.0,208,2,289.78
16898.0,86,4,827.03
16899.0,58,5,949.64
16901.0,638,1,204.26
16902.0,25,1,1706.88
16903.0,289,2,689.04
16904.0,3,19,4427.17
16905.0,145,13,2785.65
16906.0,95,6,1263.97
16907.0,57,8,1438.13
16908.0,631,1,252.59
16910.0,0,1,111.78
16911.0,544,2,255.25
16912.0,43,11,3463.31
16913.0,199,3,423.91
16915.0,36,9,1303.89
16916.0,281,3,745.22
16917.0,185,2,1857.83
16918.0,4,13,2967.17
16919.0,65,24,5125.91
16920.0,320,1,355.45
16921.0,351,2,276.88
16922.0,481,1,611.08
16923.0,8,27,11052.26
16925.0,449,1,125.65
16926.0,280,5,1421.35
16927.0,24,3,543.05
16928.0,3,27,3669.18
16929.0,36,2,428.88
16931.0,12,16,3548.2
16932.0,332,2,278.77
16933.0,148,8,2842.75
16934.0,292,4,1160.06
16935.0,290,3,535.1
16936.0,294,1,288.49
16937.0,408,1,202.1
16938.0,88,8,6717.55
16939.0,397,3,449.0
16940.0,78,7,5246.14
16941.0,520,1,33.0
16942.0,45,7,1449.14
16943.0,120,5,1299.49
16944.0,518,1,101.36
16945.0,7,27,7209.72
16946.0,292,5,1222.04
16947.0,144,5,955.21
16948.0,47,7,868.77
16949.0,94,4,893.75
16950.0,33,9,3384.22
16951.0,43,3,1277.75
16952.0,18,5,798.78
16954.0,33,15,5242.18
16955.0,93,6,1309.41
16957.0,148,2,416.64
16958.0,344,1,809.44
16960.0,161,6,1737.91
16961.0,25,3,794.56
16962.0,318,1,251.04
16963.0,96,1,110.55
16964.0,642,2,207.85
16965.0,135,1,201.19
16966.0,79,4,1486.56
16967.0,98,1,319.02
16968.0,16,1,253.31
16969.0,43,2,478.96
16970.0,535,1,71.4
16972.0,291,2,786.25
16973.0,295,1,127.0
16974.0,431,2,365.5
16975.0,332,3,926.12
16976.0,176,1,251.52
16977.0,304,4,496.0
16978.0,575,2,424.55
16979.0,56,5,1563.39
16980.0,164,3,1473.33
16983.0,5,9,2969.27
16984.0,39,8,9499.58
16985.0,66,20,9037.58
16986.0,354,9,3015.55
16987.0,79,7,1540.3
16988.0,288,1,256.55
16989.0,7,2,890.7
16990.0,127,2,344.0
16991.0,330,1,1041.21
16992.0,7,11,4834.54
16993.0,372,2,1950.95
16996.0,30,8,1708.43
16997.0,197,3,702.0
16998.0,58,5,402.0
17000.0,305,2,406.3
17001.0,0,16,5444.72
17002.0,124,6,2071.34
17003.0,311,4,830.16
17004.0,1,3,2018.62
17005.0,379,2,742.36
17006.0,301,4,854.54
17007.0,64,6,805.61
17008.0,338,1,81.36
17009.0,460,1,242.06
17011.0,556,2,400.8
17012.0,634,1,384.16
17015.0,94,1,524.5
17016.0,485,1,552.4
17017.0,71,23,10847.63
17018.0,234,5,1772.6
17019.0,170,10,3735.52
17020.0,451,2,935.62
17021.0,351,6,1182.22
17022.0,341,1,189.0
17023.0,326,3,800.18
17024.0,8,2,56.25
17025.0,282,4,1313.84
17026.0,94,3,208.98
17027.0,88,7,1092.7
