CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score_Sum,Customer_Persona
16968.0,16,1,253.31,5,2,1,521,8,Promising / Potential
16969.0,43,2,478.96,4,3,2,432,9,Loyal Customers
16970.0,535,1,71.4,1,2,1,121,4,Hibernating / Lost
16972.0,291,2,786.25,2,3,3,233,8,At Risk
16973.0,295,1,127.0,2,2,1,221,5,About to Sleep
16974.0,431,2,365.5,1,3,2,132,6,Others / Need Attention
16975.0,332,3,926.12,2,3,3,233,8,At Risk
16976.0,176,1,251.52,3,2,1,321,6,Promising / Potential
16977.0,304,4,496.0,2,4,2,242,8,At Risk
16978.0,575,2,424.55,1,3,2,132,6,Others / Need Attention
16979.0,56,5,1563.39,4,4,4,444,12,Champions
16980.0,164,3,1473.33,3,3,4,334,10,Loyal Customers
16983.0,5,9,2969.27,5,5,5,555,15,Champions
16984.0,39,8,9499.58,4,5,5,455,14,Champions
16985.0,66,20,9037.58,4,5,5,455,14,Champions
16986.0,354,9,3015.55,1,5,5,155,11,Can't Lose Them
16987.0,79,7,1540.3,4,4,4,444,12,Champions
16988.0,288,1,256.55,2,2,1,221,5,About to Sleep
16989.0,7,2,890.7,5,3,3,533,11,Loyal Customers
16990.0,127,2,344.0,3,3,2,332,8,Loyal Customers
16991.0,330,1,1041.21,2,2,3,223,7,About to Sleep
16992.0,7,11,4834.54,5,5,5,555,15,Champions
16993.0,372,2,1950.95,1,3,4,134,8,Others / Need Attention
16996.0,30,8,1708.43,5,5,4,554,14,Champions
16997.0,197,3,702.0,3,3,3,333,9,Loyal Customers
16998.0,58,5,402.0,4,4,2,442,10,Champions
17000.0,305,2,406.3,2,3,2,232,7,At Risk
17001.0,0,16,5444.72,5,5,5,555,15,Champions
17002.0,124,6,2071.34,3,4,4,344,11,Loyal Customers
17003.0,311,4,830.16,2,4,3,243,9,At Risk
17004.0,1,3,2018.62,5,3,4,534,12,Loyal Customers
17005.0,379,2,742.36,1,3,3,133,7,Others / Need Attention
17006.0,301,4,854.54,2,4,3,243,9,At Risk
17007.0,64,6,805.61,4,4,3,443,11,Champions
17008.0,338,1,81.36,2,2,1,221,5,About to Sleep
17009.0,460,1,242.06,1,2,1,121,4,Hibernating / Lost
17011.0,556,2,400.8,1,3,2,132,6,Others / Need Attention
17012.0,634,1,384.16,1,2,2,122,5,Hibernating / Lost
17015.0,94,1,524.5,4,2,2,422,8,Promising / Potential
17016.0,485,1,552.4,1,2,2,122,5,Hibernating / Lost
17017.0,71,23,10847.63,4,5,5,455,14,Champions
17018.0,234,5,1772.6,3,4,4,344,11,Loyal Customers
17019.0,170,10,3735.52,3,5,5,355,13,Loyal Customers
17020.0,451,2,935.62,1,3,3,133,7,Others / Need Attention
17021.0,351,6,1182.22,1,4,4,144,9,Can't Lose Them
17022.0,341,1,189.0,2,2,1,221,5,About to Sleep
17023.0,326,3,800.18,2,3,3,233,8,At Risk
17024.0,8,2,56.25,5,3,1,531,9,Loyal Customers
17025.0,282,4,1313.84,2,4,4,244,10,At Risk
17026.0,94,3,208.98,4,3,1,431,8,Loyal Customers
17027.0,88,7,1092.7,4,4,3,443,11,Champions
17028.0,490,3,1593.83,1,3,4,134,8,Others / Need Attention
17029.0,19,7,2137.3,5,4,4,544,13,Champions
17031.0,63,5,2619.45,4,4,4,444,12,Champions
17032.0,456,8,3004.6,1,5,5,155,11,Can't Lose Them
17033.0,123,3,910.75,3,3,3,333,9,Loyal Customers
17034.0,196,3,680.2,3,3,3,333,9,Loyal Customers
17035.0,154,4,613.59,3,4,3,343,10,Loyal Customers
17036.0,292,1,176.9,2,2,1,221,5,About to Sleep
17038.0,324,1,630.77,2,2,3,223,7,About to Sleep
17039.0,513,1,1954.99,1,2,4,124,7,Hibernating / Lost
17040.0,46,2,463.25,4,3,2,432,9,Loyal Customers
17041.0,17,5,1355.6,5,4,4,544,13,Champions
17042.0,30,4,922.82,5,4,3,543,12,Champions
17043.0,87,6,1206.34,4,4,4,444,12,Champions
17044.0,283,11,11013.82,2,5,5,255,12,At Risk
17045.0,22,5,827.68,5,4,3,543,12,Champions
17046.0,66,5,1906.07,4,4,4,444,12,Champions
17047.0,114,5,1937.76,3,4,4,344,11,Loyal Customers
17048.0,26,7,2071.68,5,4,4,544,13,Champions
17049.0,26,15,6894.15,5,5,5,555,15,Champions
17050.0,5,11,4691.79,5,5,5,555,15,Champions
17051.0,103,4,714.39,4,4,3,443,11,Champions
17053.0,39,1,498.48,4,2,2,422,8,Promising / Potential
17054.0,46,4,1207.32,4,4,4,444,12,Champions
17055.0,354,1,239.55,1,2,1,121,4,Hibernating / Lost
17056.0,647,1,128.6,1,2,1,121,4,Hibernating / Lost
17057.0,505,1,294.74,1,2,2,122,5,Hibernating / Lost
17058.0,108,2,819.66,3,3,3,333,9,Loyal Customers
17059.0,19,8,4757.59,5,5,5,555,15,Champions
17060.0,175,1,234.24,3,2,1,321,6,Promising / Potential
17061.0,19,10,4658.83,5,5,5,555,15,Champions
17062.0,222,6,1208.22,3,4,4,344,11,Loyal Customers
17063.0,72,10,2849.26,4,5,5,455,14,Champions
17064.0,91,2,461.3,4,3,2,432,9,Loyal Customers
17065.0,546,2,194.7,1,3,1,131,5,Others / Need Attention
17066.0,635,1,228.34,1,2,1,121,4,Hibernating / Lost
17067.0,633,3,454.54,1,3,2,132,6,Others / Need Attention
17068.0,3,42,8148.23,5,5,5,555,15,Champions
17069.0,64,10,4580.37,4,5,5,455,14,Champions
17070.0,23,2,445.32,5,3,2,532,10,Loyal Customers
17071.0,43,10,2774.59,4,5,5,455,14,Champions
17072.0,534,1,282.05,1,2,2,122,5,Hibernating / Lost
17073.0,18,1,453.79,5,2,2,522,9,Promising / Potential
17074.0,471,1,203.05,1,2,1,121,4,Hibernating / Lost
17075.0,162,9,2103.68,3,5,4,354,12,Loyal Customers
17076.0,182,5,735.87,3,4,3,343,10,Loyal Customers
17077.0,487,1,306.0,1,2,2,122,5,Hibernating / Lost
17080.0,178,6,746.23,3,4,3,343,10,Loyal Customers
17081.0,304,4,674.23,2,4,3,243,9,At Risk
17082.0,227,5,3365.12,3,4,5,345,12,Loyal Customers
17083.0,18,9,4049.79,5,5,5,555,15,Champions
17084.0,305,1,2253.22,2,2,4,224,8,About to Sleep
17085.0,32,28,7891.41,5,5,5,555,15,Champions
17087.0,646,1,221.53,1,2,1,121,4,Hibernating / Lost
17088.0,91,2,1399.11,4,3,4,434,11,Loyal Customers
17089.0,295,1,128.45,2,2,1,221,5,About to Sleep
17090.0,7,10,1917.3,5,5,4,554,14,Champions
17091.0,7,17,6675.34,5,5,5,555,15,Champions
17092.0,35,9,4450.25,5,5,5,555,15,Champions
17093.0,501,1,235.88,1,2,1,121,4,Hibernating / Lost
17094.0,231,2,402.2,3,3,2,332,8,Loyal Customers
17095.0,208,6,1792.05,3,4,4,344,11,Loyal Customers
17096.0,52,9,3180.99,4,5,5,455,14,Champions
17097.0,9,7,1025.56,5,4,3,543,12,Champions
17098.0,290,3,591.07,2,3,3,233,8,At Risk
17099.0,442,1,582.17,1,2,3,123,6,Hibernating / Lost
17101.0,87,4,1115.9,4,4,3,443,11,Champions
17102.0,170,1,25.5,3,2,1,321,6,Promising / Potential
17103.0,631,1,424.3,1,2,2,122,5,Hibernating / Lost
17104.0,332,1,474.03,2,2,2,222,6,About to Sleep
17105.0,68,2,665.78,4,3,3,433,10,Loyal Customers
17106.0,298,1,491.23,2,2,2,222,6,About to Sleep
17107.0,64,7,11594.05,4,4,5,445,13,Champions
17108.0,572,1,174.95,1,2,1,121,4,Hibernating / Lost
17109.0,141,4,875.01,3,4,3,343,10,Loyal Customers
17110.0,74,3,510.7,4,3,2,432,9,Loyal Customers
17111.0,334,1,227.97,2,2,1,221,5,About to Sleep
17112.0,411,1,205.17,1,2,1,121,4,Hibernating / Lost
17113.0,483,6,2322.59,1,4,4,144,9,Can't Lose Them
17114.0,47,6,603.59,4,4,3,443,11,Champions
17115.0,91,6,2536.81,4,4,4,444,12,Champions
17116.0,557,1,389.78,1,2,2,122,5,Hibernating / Lost
17117.0,197,1,116.2,3,2,1,321,6,Promising / Potential
17118.0,226,1,157.02,3,2,1,321,6,Promising / Potential
17120.0,142,1,307.46,3,2,2,322,7,Promising / Potential
17121.0,311,1,314.74,2,2,2,222,6,About to Sleep
17122.0,28,4,570.5,5,4,3,543,12,Champions
17123.0,70,3,977.17,4,3,3,433,10,Loyal Customers
17124.0,94,1,298.89,4,2,2,422,8,Promising / Potential
17126.0,61,9,2070.44,4,5,4,454,13,Champions
17127.0,337,5,1155.03,2,4,4,244,10,At Risk
17128.0,243,1,157.09,3,2,1,321,6,Promising / Potential
17129.0,429,1,31.85,1,2,1,121,4,Hibernating / Lost
17132.0,361,2,1272.8,1,3,4,134,8,Others / Need Attention
17133.0,99,8,12208.88,4,5,5,455,14,Champions
17134.0,15,3,637.1,5,3,3,533,11,Loyal Customers
17135.0,198,5,1314.98,3,4,4,344,11,Loyal Customers
17136.0,571,1,231.68,1,2,1,121,4,Hibernating / Lost
17137.0,325,6,1133.63,2,4,3,243,9,At Risk
17138.0,184,7,4417.27,3,4,5,345,12,Loyal Customers
17139.0,31,20,15767.81,5,5,5,555,15,Champions
17140.0,156,1,465.32,3,2,2,322,7,Promising / Potential
17141.0,327,4,754.33,2,4,3,243,9,At Risk
17142.0,148,4,1283.75,3,4,4,344,11,Loyal Customers
17143.0,326,2,924.11,2,3,3,233,8,At Risk
17145.0,421,4,3120.91,1,4,5,145,10,Can't Lose Them
17146.0,14,13,5860.24,5,5,5,555,15,Champions
17147.0,115,7,2458.47,3,4,4,344,11,Loyal Customers
17149.0,360,1,143.1,1,2,1,121,4,Hibernating / Lost
17150.0,285,6,1375.65,2,4,4,244,10,At Risk
17151.0,644,1,231.9,1,2,1,121,4,Hibernating / Lost
17152.0,103,4,2016.5,4,4,4,444,12,Champions
17155.0,86,6,784.06,4,4,3,443,11,Champions
17156.0,400,1,591.87,1,2,3,123,6,Hibernating / Lost
17157.0,85,18,4994.36,4,5,5,455,14,Champions
17158.0,141,4,1411.58,3,4,4,344,11,Loyal Customers
17159.0,80,3,1089.16,4,3,3,433,10,Loyal Customers
17160.0,18,16,9692.31,5,5,5,555,15,Champions
17161.0,353,1,856.01,1,2,3,123,6,Hibernating / Lost
17162.0,40,9,1463.66,4,5,4,454,13,Champions
17163.0,354,2,406.68,1,3,2,132,6,Others / Need Attention
17164.0,60,3,1270.42,4,3,4,434,11,Loyal Customers
17165.0,193,6,1794.32,3,4,4,344,11,Loyal Customers
17166.0,112,1,127.59,3,2,1,321,6,Promising / Potential
17167.0,288,3,867.11,2,3,3,233,8,At Risk
17168.0,407,1,400.2,1,2,2,122,5,Hibernating / Lost
17169.0,92,2,629.63,4,3,3,433,10,Loyal Customers
17170.0,283,2,178.68,2,3,1,231,6,At Risk
17171.0,198,2,384.59,3,3,2,332,8,Loyal Customers
17172.0,339,2,638.81,2,3,3,233,8,At Risk
17173.0,25,2,961.26,5,3,3,533,11,Loyal Customers
17174.0,126,1,59.9,3,2,1,321,6,Promising / Potential
17175.0,50,3,1132.63,4,3,3,433,10,Loyal Customers
17176.0,110,3,902.32,3,3,3,333,9,Loyal Customers
17177.0,414,1,119.5,1,2,1,121,4,Hibernating / Lost
17178.0,640,1,436.71,1,2,2,122,5,Hibernating / Lost
17179.0,87,6,1507.26,4,4,4,444,12,Champions
17180.0,150,10,2025.81,3,5,4,354,12,Loyal Customers
17181.0,282,2,380.97,2,3,2,232,7,At Risk
17182.0,331,2,321.3,2,3,2,232,7,At Risk
17183.0,14,1,329.67,5,2,2,522,9,Promising / Potential
17184.0,478,2,198.41,1,3,1,131,5,Others / Need Attention
17185.0,500,3,229.46,1,3,1,131,5,Others / Need Attention
17187.0,135,2,467.71,3,3,2,332,8,Loyal Customers
17188.0,73,11,3933.79,4,5,5,455,14,Champions
17189.0,15,5,957.63,5,4,3,543,12,Champions
17190.0,116,6,1493.3,3,4,4,344,11,Loyal Customers
17191.0,3,14,4303.88,5,5,5,555,15,Champions
17192.0,445,1,77.83,1,2,1,121,4,Hibernating / Lost
17193.0,85,4,1059.3,4,4,3,443,11,Champions
17194.0,182,3,812.5,3,3,3,333,9,Loyal Customers
17195.0,564,1,562.98,1,2,2,122,5,Hibernating / Lost
17196.0,336,1,352.9,2,2,2,222,6,About to Sleep
17198.0,274,2,1043.32,2,3,3,233,8,At Risk
17199.0,491,1,145.12,1,2,1,121,4,Hibernating / Lost
17200.0,296,4,356.71,2,4,2,242,8,At Risk
17201.0,432,3,899.41,1,3,3,133,7,Others / Need Attention
17202.0,329,1,160.65,2,2,1,221,5,About to Sleep
17203.0,297,4,2012.03,2,4,4,244,10,At Risk
17204.0,84,9,5504.69,4,5,5,455,14,Champions
17205.0,325,2,615.27,2,3,3,233,8,At Risk
17207.0,561,1,303.22,1,2,2,122,5,Hibernating / Lost
17208.0,304,1,115.35,2,2,1,221,5,About to Sleep
17209.0,558,3,611.6,1,3,3,133,7,Others / Need Attention
17210.0,301,1,253.37,2,2,1,221,5,About to Sleep
17211.0,89,11,3194.32,4,5,5,455,14,Champions
17212.0,162,3,794.41,3,3,3,333,9,Loyal Customers
17213.0,50,11,4181.08,4,5,5,455,14,Champions
17214.0,158,4,613.67,3,4,3,343,10,Loyal Customers
17215.0,373,1,186.15,1,2,1,121,4,Hibernating / Lost
17216.0,463,1,65.05,1,2,1,121,4,Hibernating / Lost
17217.0,143,2,218.0,3,3,1,331,7,Loyal Customers
17218.0,123,13,3180.54,3,5,5,355,13,Loyal Customers
17219.0,325,1,144.9,2,2,1,221,5,About to Sleep
17220.0,8,17,3578.48,5,5,5,555,15,Champions
17221.0,500,3,643.39,1,3,3,133,7,Others / Need Attention
17222.0,386,5,1250.86,1,4,4,144,9,Can't Lose Them
17223.0,219,3,873.53,3,3,3,333,9,Loyal Customers
17224.0,410,1,100.86,1,2,1,121,4,Hibernating / Lost
17225.0,490,1,131.15,1,2,1,121,4,Hibernating / Lost
17226.0,217,3,900.12,3,3,3,333,9,Loyal Customers
17227.0,81,9,1556.46,4,5,4,454,13,Champions
17228.0,116,9,1958.73,3,5,4,354,12,Loyal Customers
17229.0,5,2,318.76,5,3,2,532,10,Loyal Customers
17230.0,173,18,9924.95,3,5,5,355,13,Loyal Customers
17231.0,35,22,5961.44,5,5,5,555,15,Champions
17233.0,357,2,369.98,1,3,2,132,6,Others / Need Attention
17234.0,91,1,149.89,4,2,1,421,7,Promising / Potential
17235.0,281,7,1696.72,2,4,4,244,10,At Risk
17236.0,88,11,1710.86,4,5,4,454,13,Champions
17237.0,284,2,687.39,2,3,3,233,8,At Risk
17238.0,45,26,5998.37,4,5,5,455,14,Champions
17239.0,221,4,1189.45,3,4,4,344,11,Loyal Customers
17240.0,505,1,130.6,1,2,1,121,4,Hibernating / Lost
17241.0,294,12,2744.14,2,5,5,255,12,At Risk
17242.0,17,5,2889.28,5,4,5,545,14,Champions
17243.0,1,59,16667.17,5,5,5,555,15,Champions
17244.0,292,4,871.14,2,4,3,243,9,At Risk
17245.0,113,2,371.63,3,3,2,332,8,Loyal Customers
17246.0,455,2,38.92,1,3,1,131,5,Others / Need Attention
17248.0,29,2,546.16,5,3,2,532,10,Loyal Customers
17249.0,337,1,68.03,2,2,1,221,5,About to Sleep
17250.0,170,1,162.65,3,2,1,321,6,Promising / Potential
17251.0,271,3,812.43,2,3,3,233,8,At Risk
17252.0,25,2,353.86,5,3,2,532,10,Loyal Customers
17254.0,310,1,198.29,2,2,1,221,5,About to Sleep
17255.0,208,3,613.18,3,3,3,333,9,Loyal Customers
17256.0,16,5,498.93,5,4,2,542,11,Champions
17257.0,345,2,192.73,2,3,1,231,6,At Risk
17258.0,305,2,417.3,2,3,2,232,7,At Risk
17259.0,57,6,1889.34,4,4,4,444,12,Champions
17260.0,320,1,120.95,2,2,1,221,5,About to Sleep
17261.0,418,1,230.44,1,2,1,121,4,Hibernating / Lost
17262.0,136,10,2459.62,3,5,4,354,12,Loyal Customers
17263.0,117,1,63.44,3,2,1,321,6,Promising / Potential
17264.0,333,1,279.59,2,2,2,222,6,About to Sleep
17265.0,47,2,562.9,4,3,2,432,9,Loyal Customers
17266.0,56,3,320.15,4,3,2,432,9,Loyal Customers
17267.0,36,2,317.62,5,3,2,532,10,Loyal Customers
17268.0,16,11,1733.89,5,5,4,554,14,Champions
17269.0,294,1,537.46,2,2,2,222,6,About to Sleep
17270.0,378,2,604.4,1,3,3,133,7,Others / Need Attention
17271.0,645,1,210.39,1,2,1,121,4,Hibernating / Lost
17272.0,108,2,1409.44,3,3,4,334,10,Loyal Customers
17273.0,333,1,141.12,2,2,1,221,5,About to Sleep
17274.0,304,1,465.4,2,2,2,222,6,About to Sleep
17275.0,292,1,114.52,2,2,1,221,5,About to Sleep
17276.0,311,1,508.39,2,2,2,222,6,About to Sleep
17277.0,136,2,1065.35,3,3,3,333,9,Loyal Customers
17278.0,150,2,271.24,3,3,2,332,8,Loyal Customers
17280.0,347,1,118.86,2,2,1,221,5,About to Sleep
17281.0,283,6,797.85,2,4,3,243,9,At Risk
17282.0,39,5,2339.66,4,4,4,444,12,Champions
17283.0,287,1,188.46,2,2,1,221,5,About to Sleep
17284.0,29,7,2634.72,5,4,4,544,13,Champions
17285.0,537,2,428.34,1,3,2,132,6,Others / Need Attention
17286.0,309,2,241.56,2,3,1,231,6,At Risk
17287.0,52,19,3750.26,4,5,5,455,14,Champions
17288.0,116,9,1743.95,3,5,4,354,12,Loyal Customers
17289.0,89,7,1302.34,4,4,4,444,12,Champions
17290.0,290,6,976.2,2,4,3,243,9,At Risk
17291.0,217,1,550.8,3,2,2,322,7,Promising / Potential
17292.0,381,2,271.75,1,3,2,132,6,Others / Need Attention
17293.0,28,13,2766.15,5,5,5,555,15,Champions
17294.0,578,2,467.79,1,3,2,132,6,Others / Need Attention
17296.0,639,1,338.13,1,2,2,122,5,Hibernating / Lost
17298.0,10,5,957.56,5,4,3,543,12,Champions
17299.0,9,4,615.16,5,4,3,543,12,Champions
17300.0,299,2,393.64,2,3,2,232,7,At Risk
17301.0,533,1,132.8,1,2,1,121,4,Hibernating / Lost
17302.0,31,3,661.61,5,3,3,533,11,Loyal Customers
17303.0,270,1,250.04,2,2,1,221,5,About to Sleep
17304.0,443,1,111.5,1,2,1,121,4,Hibernating / Lost
17305.0,557,1,2135.46,1,2,4,124,7,Hibernating / Lost
17306.0,8,17,7851.1,5,5,5,555,15,Champions
17307.0,304,11,3999.89,2,5,5,255,12,At Risk
17308.0,302,2,4511.76,2,3,5,235,10,At Risk
17309.0,4,3,330.59,5,3,2,532,10,Loyal Customers
17310.0,296,2,1025.1,2,3,3,233,8,At Risk
17311.0,225,5,2738.17,3,4,5,345,12,Loyal Customers
17312.0,47,3,644.3,4,3,3,433,10,Loyal Customers
17314.0,57,14,3883.43,4,5,5,455,14,Champions
17315.0,9,35,7727.38,5,5,5,555,15,Champions
17316.0,329,1,124.45,2,2,1,221,5,About to Sleep
17318.0,634,1,164.28,1,2,1,121,4,Hibernating / Lost
17319.0,578,1,29.1,1,2,1,121,4,Hibernating / Lost
17320.0,9,6,2895.77,5,4,5,545,14,Champions
17321.0,303,4,1040.32,2,4,3,243,9,At Risk
17322.0,285,5,922.59,2,4,3,243,9,At Risk
17323.0,33,9,1181.77,5,5,4,554,14,Champions
17324.0,240,10,2013.87,3,5,4,354,12,Loyal Customers
17325.0,189,3,609.57,3,3,3,333,9,Loyal Customers
17326.0,317,2,321.95,2,3,2,232,7,At Risk
17327.0,318,2,152.35,2,3,1,231,6,At Risk
17328.0,582,1,104.7,1,2,1,121,4,Hibernating / Lost
17329.0,224,4,724.68,3,4,3,343,10,Loyal Customers
17330.0,453,2,59.9,1,3,1,131,5,Others / Need Attention
17331.0,32,1,175.2,5,2,1,521,8,Promising / Potential
17332.0,437,5,838.27,1,4,3,143,8,Can't Lose Them
17334.0,211,3,635.15,3,3,3,333,9,Loyal Customers
17335.0,292,2,508.0,2,3,2,232,7,At Risk
17336.0,381,1,81.12,1,2,1,121,4,Hibernating / Lost
17337.0,60,4,2027.87,4,4,4,444,12,Champions
17338.0,23,16,10705.66,5,5,5,555,15,Champions
17339.0,3,3,362.36,5,3,2,532,10,Loyal Customers
17340.0,29,14,17645.18,5,5,5,555,15,Champions
17341.0,65,5,1889.83,4,4,4,444,12,Champions
17342.0,288,4,1227.54,2,4,4,244,10,At Risk
17343.0,264,6,1259.94,2,4,4,244,10,At Risk
17344.0,637,1,307.54,1,2,2,122,5,Hibernating / Lost
17345.0,2,9,1351.07,5,5,4,554,14,Champions
17346.0,12,19,3912.65,5,5,5,555,15,Champions
17348.0,206,5,1477.04,3,4,4,344,11,Loyal Customers
17349.0,88,5,852.25,4,4,3,443,11,Champions
17350.0,303,3,619.97,2,3,3,233,8,At Risk
17351.0,78,11,1828.38,4,5,4,454,13,Champions
17352.0,605,1,36.25,1,2,1,121,4,Hibernating / Lost
17353.0,38,4,3242.0,4,4,5,445,13,Champions
17354.0,337,3,1750.4,2,3,4,234,9,At Risk
17355.0,295,1,285.11,2,2,2,222,6,About to Sleep
17356.0,220,5,946.47,3,4,3,343,10,Loyal Customers
17358.0,212,5,866.05,3,4,3,343,10,Loyal Customers
17359.0,557,1,156.6,1,2,1,121,4,Hibernating / Lost
17360.0,93,4,976.54,4,4,3,443,11,Champions
17361.0,95,4,656.36,4,4,3,443,11,Champions
17362.0,148,7,1024.04,3,4,3,343,10,Loyal Customers
17363.0,304,3,940.86,2,3,3,233,8,At Risk
17364.0,46,23,10223.05,4,5,5,455,14,Champions
17365.0,78,12,5794.43,4,5,5,455,14,Champions
17366.0,341,2,1096.24,2,3,3,233,8,At Risk
17367.0,147,1,168.4,3,2,1,321,6,Promising / Potential
17368.0,2,12,2549.14,5,5,4,554,14,Champions
17369.0,364,1,979.2,1,2,3,123,6,Hibernating / Lost
17370.0,1,2,228.06,5,3,1,531,9,Loyal Customers
17371.0,270,4,336.29,2,4,2,242,8,At Risk
17372.0,75,26,4096.01,4,5,5,455,14,Champions
17373.0,43,5,807.88,4,4,3,443,11,Champions
17374.0,127,3,727.11,3,3,3,333,9,Loyal Customers
17375.0,108,4,660.55,3,4,3,343,10,Loyal Customers
17376.0,220,3,356.29,3,3,2,332,8,Loyal Customers
17377.0,35,67,16263.87,5,5,5,555,15,Champions
17378.0,283,1,10.95,2,2,1,221,5,About to Sleep
17380.0,343,3,645.0,2,3,3,233,8,At Risk
17381.0,8,33,37988.41,5,5,5,555,15,Champions
17382.0,344,7,836.88,2,4,3,243,9,At Risk
17383.0,362,1,110.7,1,2,1,121,4,Hibernating / Lost
17384.0,128,2,398.8,3,3,2,332,8,Loyal Customers
17386.0,8,6,1823.69,5,4,4,544,13,Champions
17388.0,40,10,2385.04,4,5,4,454,13,Champions
17389.0,4,52,34895.08,5,5,5,555,15,Champions
17390.0,329,1,149.3,2,2,1,221,5,About to Sleep
17391.0,72,2,508.8,4,3,2,432,9,Loyal Customers
17392.0,215,3,626.56,3,3,3,333,9,Loyal Customers
17393.0,319,2,381.15,2,3,2,232,7,At Risk
17394.0,128,1,203.87,3,2,1,321,6,Promising / Potential
17395.0,417,1,97.5,1,2,1,121,4,Hibernating / Lost
17396.0,57,12,6278.1,4,5,5,455,14,Champions
17397.0,325,1,536.77,2,2,2,222,6,About to Sleep
17398.0,23,3,653.38,5,3,3,533,11,Loyal Customers
17400.0,35,8,4677.05,5,5,5,555,15,Champions
17401.0,450,1,114.85,1,2,1,121,4,Hibernating / Lost
17402.0,10,18,4194.78,5,5,5,555,15,Champions
17403.0,359,1,118.95,1,2,1,121,4,Hibernating / Lost
17404.0,32,18,36878.6,5,5,5,555,15,Champions
17405.0,59,1,393.31,4,2,2,422,8,Promising / Potential
17406.0,242,13,4905.05,3,5,5,355,13,Loyal Customers
17407.0,320,1,552.9,2,2,2,222,6,About to Sleep
17408.0,72,3,316.09,4,3,2,432,9,Loyal Customers
17409.0,93,10,7793.51,4,5,5,455,14,Champions
17410.0,5,2,419.55,5,3,2,532,10,Loyal Customers
17411.0,170,3,932.02,3,3,3,333,9,Loyal Customers
17412.0,105,13,3869.28,4,5,5,455,14,Champions
17413.0,313,2,560.14,2,3,2,232,7,At Risk
17414.0,93,5,2069.52,4,4,4,444,12,Champions
17416.0,18,20,15699.52,5,5,5,555,15,Champions
17417.0,457,1,164.18,1,2,1,121,4,Hibernating / Lost
17418.0,232,2,373.99,3,3,2,332,8,Loyal Customers
17419.0,52,14,4933.95,4,5,5,455,14,Champions
17420.0,80,5,877.11,4,4,3,443,11,Champions
17421.0,295,3,1059.41,2,3,3,233,8,At Risk
17422.0,2,10,3314.36,5,5,5,555,15,Champions
17423.0,126,2,869.96,3,3,3,333,9,Loyal Customers
17426.0,0,11,7321.1,5,5,5,555,15,Champions
17428.0,19,37,25224.0,5,5,5,555,15,Champions
17429.0,37,5,1357.46,4,4,4,444,12,Champions
17430.0,274,3,582.01,2,3,3,233,8,At Risk
17431.0,222,1,403.3,3,2,2,322,7,Promising / Potential
17432.0,294,7,1385.63,2,4,4,244,10,At Risk
17433.0,294,1,266.8,2,2,1,221,5,About to Sleep
17435.0,320,1,331.35,2,2,2,222,6,About to Sleep
17436.0,135,4,440.16,3,4,2,342,9,Loyal Customers
17437.0,438,1,373.17,1,2,2,122,5,Hibernating / Lost
17438.0,162,5,1422.77,3,4,4,344,11,Loyal Customers
17439.0,564,1,325.74,1,2,2,122,5,Hibernating / Lost
17440.0,65,4,323.58,4,4,2,442,10,Champions
17441.0,641,1,293.35,1,2,2,122,5,Hibernating / Lost
17442.0,2,14,4293.43,5,5,5,555,15,Champions
17443.0,128,1,534.24,3,2,2,322,7,Promising / Potential
17444.0,56,3,2940.04,4,3,5,435,12,Loyal Customers
17446.0,85,2,120.9,4,3,1,431,8,Loyal Customers
17448.0,406,46,14556.97,1,5,5,155,11,Can't Lose Them
17449.0,3,10,3927.84,5,5,5,555,15,Champions
17450.0,4,28,138883.84,5,5,5,555,15,Champions
17451.0,14,1,346.01,5,2,2,522,9,Promising / Potential
17454.0,101,10,1547.94,4,5,4,454,13,Champions
17455.0,112,1,131.7,3,2,1,321,6,Promising / Potential
17456.0,274,2,1225.42,2,3,4,234,9,At Risk
17457.0,35,14,5984.81,5,5,5,555,15,Champions
17458.0,290,1,213.08,2,2,1,221,5,About to Sleep
17460.0,3,16,2228.27,5,5,4,554,14,Champions
17462.0,193,1,463.41,3,2,2,322,7,Promising / Potential
17463.0,85,5,1907.14,4,4,4,444,12,Champions
17464.0,67,3,1000.94,4,3,3,433,10,Loyal Customers
17465.0,334,7,2542.79,2,4,4,244,10,At Risk
17467.0,304,1,102.6,2,2,1,221,5,About to Sleep
17468.0,284,1,57.8,2,2,1,221,5,About to Sleep
17469.0,17,15,4230.55,5,5,5,555,15,Champions
17470.0,36,10,2496.27,5,5,4,554,14,Champions
17471.0,383,1,321.65,1,2,2,122,5,Hibernating / Lost
17472.0,100,4,935.1,4,4,3,443,11,Champions
17473.0,317,2,607.0,2,3,3,233,8,At Risk
17474.0,508,1,1047.0,1,2,3,123,6,Hibernating / Lost
17476.0,304,2,489.86,2,3,2,232,7,At Risk
17477.0,521,2,1144.3,1,3,3,133,7,Others / Need Attention
17478.0,317,2,1272.8,2,3,4,234,9,At Risk
17479.0,541,1,389.26,1,2,2,122,5,Hibernating / Lost
17480.0,353,1,390.21,1,2,2,122,5,Hibernating / Lost
17481.0,2,1,260.63,5,2,1,521,8,Promising / Potential
17482.0,396,2,778.19,1,3,3,133,7,Others / Need Attention
17483.0,43,3,452.43,4,3,2,432,9,Loyal Customers
17484.0,485,2,209.57,1,3,1,131,5,Others / Need Attention
